Id,MSSubClass,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,KitchenQual,FireplaceQu,GarageFinish,GarageQual,GarageCond,PoolQC,SalePrice,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,Alley_nan,Alley_Grvl,Alley_Pave,LotShape_Reg,LotShape_IR1,LotShape_IR2,LotShape_IR3,LandContour_Lvl,LandContour_Bnk,LandContour_Low,LandContour_HLS,LotConfig_Inside,LotConfig_FR2,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Neighborhood_CollgCr,Neighborhood_Veenker,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Mitchel,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_Sawyer,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_SawyerW,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Edwards,Neighborhood_Timber,Neighborhood_Gilbert,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_NPkVill,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,Condition1_Norm,Condition1_Feedr,Condition1_PosN,Condition1_Artery,Condition1_RRAe,Condition1_RRNn,Condition1_RRAn,Condition1_PosA,Condition1_RRNe,Condition2_Norm,Condition2_Artery,Condition2_RRNn,Condition2_Feedr,Condition2_PosN,Condition2_PosA,Condition2_RRAn,Condition2_RRAe,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_TwnhsE,BldgType_Twnhs,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SFoyer,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Mansard,RoofStyle_Flat,RoofStyle_Shed,Exterior1st_VinylSd,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_AsbShng,Exterior1st_Stucco,Exterior1st_BrkComm,Exterior1st_AsphShn,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_CBlock,Exterior2nd_VinylSd,Exterior2nd_MetalSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Plywood,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_BrkFace,Exterior2nd_Stucco,Exterior2nd_AsbShng,Exterior2nd_Brk Cmn,Exterior2nd_ImStucc,Exterior2nd_AsphShn,Exterior2nd_Stone,Exterior2nd_Other,Exterior2nd_CBlock,MasVnrType_BrkFace,MasVnrType_nan,MasVnrType_Stone,MasVnrType_BrkCmn,Foundation_PConc,Foundation_CBlock,Foundation_BrkTil,Foundation_Wood,Foundation_Slab,Foundation_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_Wall,Heating_OthW,Heating_Floor,Electrical_SBrkr,Electrical_FuseF,Electrical_FuseA,Electrical_FuseP,Electrical_Mix,Electrical_nan,Functional_Typ,Functional_Min1,Functional_Maj1,Functional_Min2,Functional_Mod,Functional_Maj2,Functional_Sev,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_CarPort,GarageType_nan,GarageType_Basment,GarageType_2Types,PavedDrive_Y,PavedDrive_N,PavedDrive_P,Fence_nan,Fence_MnPrv,Fence_GdWo,Fence_GdPrv,Fence_MnWw,SaleType_WD,SaleType_New,SaleType_COD,SaleType_ConLD,SaleType_ConLI,SaleType_CWD,SaleType_ConLw,SaleType_Con,SaleType_Oth,SaleCondition_Normal,SaleCondition_Abnorml,SaleCondition_Partial,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,LotFrontage_percentile,LotArea_percentile,YearBuilt_percentile,YearRemodAdd_percentile,MasVnrArea_percentile,BsmtFinSF1_percentile,BsmtFinSF2_percentile,BsmtUnfSF_percentile,TotalBsmtSF_percentile,1stFlrSF_percentile,2ndFlrSF_percentile,LowQualFinSF_percentile,BsmtFullBath_percentile,BsmtHalfBath_percentile,FullBath_percentile,HalfBath_percentile,BedroomAbvGr_percentile,KitchenAbvGr_percentile,TotRmsAbvGrd_percentile,Fireplaces_percentile,GarageYrBlt_percentile,GarageCars_percentile,GarageArea_percentile,WoodDeckSF_percentile,OpenPorchSF_percentile,EnclosedPorch_percentile,3SsnPorch_percentile,ScreenPorch_percentile,PoolArea_percentile,MiscVal_percentile,MoSold_percentile,YrSold_percentile
11,0.0625,0.5,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.5714285714285714,0.2857142857142857,1.0,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,129500.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5299750208159867,0.7113013698630137,0.39623287671232876,0.2328767123287671,0.296831955922865,0.8431506849315068,0.44315068493150683,0.16472602739726028,0.5462328767123288,0.4400684931506849,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.17328767123287672,0.23664383561643837,0.29949238578680204,0.1821917808219178,0.29863013698630136,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.05787671232876712,0.5448630136986301
12,0.375,0.9,0.5,1.0,0.6,1.0,0.6666666666666666,0.4,1.0,0.2857142857142857,1.0,1,1.0,0.8333333333333334,1.0,0.6666666666666666,0.6666666666666666,0.2,345000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8072439633638634,0.7767123287671233,0.8702054794520548,0.8678082191780822,0.8670798898071626,0.8763698630136987,0.44315068493150683,0.20821917808219179,0.6705479452054794,0.6003424657534246,0.951027397260274,0.4914383561643836,0.788013698630137,0.47226027397260273,0.989041095890411,0.313013698630137,0.9075342465753424,0.4777397260273973,0.9859589041095891,0.9575342465753425,0.8600435097897027,0.934931506849315,0.8890410958904109,0.7065068493150685,0.4815068493150685,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.638013698630137,0.10787671232876712
13,0.0625,0.5,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.8571428571428571,0.2857142857142857,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,144000.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.8397260273972603,0.36027397260273974,0.20513698630136987,0.296831955922865,0.7650684931506849,0.44315068493150683,0.2054794520547945,0.4075342465753425,0.2934931506849315,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.04589041095890411,0.23664383561643837,0.25960841189267586,0.1821917808219178,0.26952054794520547,0.6684931506849315,0.225,0.4291095890410959,0.49212328767123287,0.9578767123287671,0.49794520547945204,0.48253424657534244,0.8232876712328767,0.5448630136986301
14,0.0625,0.7,0.5,0.8,0.6,0.8333333333333334,0.6666666666666666,0.8,0.2857142857142857,0.2857142857142857,1.0,1,0.8,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,279500.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.8713572023313905,0.6568493150684932,0.915068493150685,0.927054794520548,0.8867079889807162,0.16027397260273973,0.44315068493150683,0.9547945205479452,0.8551369863013699,0.8075342465753425,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.313013698630137,0.5592465753424658,0.4777397260273973,0.6554794520547945,0.6955479452054795,0.9050036258158085,0.934931506849315,0.9441780821917808,0.727054794520548,0.5472602739726027,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.7599315068493151,0.32808219178082193
15,0.0625,0.6,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.7142857142857143,0.2857142857142857,0.6,1,0.6,0.5,0.75,0.6666666666666666,0.6666666666666666,0.2,157000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.6876712328767123,0.33835616438356164,0.19075342465753425,0.8075068870523416,0.7616438356164383,0.44315068493150683,0.5304794520547945,0.7253424657534246,0.6578767123287671,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.8089041095890411,0.1613013698630137,0.4777397260273973,0.17328767123287672,0.6955479452054795,0.23567802755620015,0.1821917808219178,0.26952054794520547,0.26095890410958905,0.9698630136986301,0.9472602739726027,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.3147260273972603,0.5448630136986301
16,0.25,0.7,0.8,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.2857142857142857,1.0,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,132000.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17735220649458786,0.1482876712328767,0.1256849315068493,0.6671232876712329,0.296831955922865,0.16027397260273973,0.44315068493150683,0.7636986301369864,0.2928082191780822,0.2065068493150685,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.17328767123287672,0.23664383561643837,0.5815808556925308,0.5907534246575342,0.7431506849315068,0.5397260273972603,0.863013698630137,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.638013698630137,0.32808219178082193
17,0.0625,0.6,0.7,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.8571428571428571,0.2857142857142857,1.0,1,0.6,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2,149000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.7171232876712329,0.4606164383561644,0.288013698630137,0.7737603305785123,0.6414383561643836,0.44315068493150683,0.45821917808219176,0.5123287671232877,0.40513698630136985,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.1613013698630137,0.4777397260273973,0.17328767123287672,0.6955479452054795,0.3701957940536621,0.5907534246575342,0.5078767123287671,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.989041095890411,0.11198630136986301,0.9404109589041096
18,0.6875,0.4,0.5,0.6,0.6,0.16666666666666666,0.16666666666666666,0.2,0.14285714285714285,0.14285714285714285,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,90000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5761865112406328,0.6705479452054794,0.42226027397260274,0.25376712328767126,0.296831955922865,0.16027397260273973,0.44315068493150683,0.040753424657534246,0.013013698630136987,0.6845890410958904,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.313013698630137,0.1613013698630137,0.9767123287671233,0.40513698630136985,0.23664383561643837,0.32777374909354606,0.5907534246575342,0.5996575342465753,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.9804794520547945,0.8753424657534247,0.10787671232876712
19,0.0625,0.5,0.5,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,1.0,0.2857142857142857,1.0,1,0.8,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,159000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45961698584512906,0.8743150684931507,0.8297945205479452,0.7633561643835617,0.296831955922865,0.6928082191780822,0.44315068493150683,0.4948630136986301,0.6243150684931507,0.5291095890410958,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.8089041095890411,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.23664383561643837,0.817258883248731,0.5907534246575342,0.7431506849315068,0.26095890410958905,0.8424657534246576,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.4712328767123288,0.5448630136986301
20,0.0625,0.5,0.6,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.42857142857142855,0.2857142857142857,0.6,1,0.6,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,139000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.5299750208159867,0.2517123287671233,0.3065068493150685,0.2328767123287671,0.296831955922865,0.5832191780821918,0.44315068493150683,0.5352739726027397,0.535958904109589,0.7181506849315068,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.23664383561643837,0.2088469905728789,0.1821917808219178,0.19897260273972603,0.26095890410958905,0.225,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.3147260273972603,0.7647260273972603
21,0.375,0.8,0.5,0.8,0.6,1.0,0.6666666666666666,0.8,0.2857142857142857,0.2857142857142857,1.0,1,0.8,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,325300.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9313072439633638,0.8952054794520548,0.8702054794520548,0.8678082191780822,0.9269972451790633,0.16027397260273973,0.44315068493150683,0.8883561643835617,0.663013698630137,0.5791095890410959,0.9671232876712329,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.989041095890411,0.8089041095890411,0.9075342465753424,0.4777397260273973,0.9219178082191781,0.6955479452054795,0.8600435097897027,0.934931506849315,0.9513698630136986,0.8811643835616438,0.9311643835616439,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.9328767123287671,0.10787671232876712
22,0.25,0.7,0.7,0.6,0.6,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.2857142857142857,1.0,1,0.8,0.8333333333333334,0.5,0.6666666666666666,0.6666666666666666,0.2,139400.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.23189009159034138,0.24178082191780823,0.13013698630136986,0.0613013698630137,0.296831955922865,0.16027397260273973,0.44315068493150683,0.6226027397260274,0.10102739726027397,0.522945205479452,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.6955479452054795,0.052574329224075414,0.1821917808219178,0.16061643835616438,0.26095890410958905,0.225,0.9647260273972603,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.4712328767123288,0.32808219178082193
23,0.0625,0.8,0.5,0.8,0.6,0.8333333333333334,0.6666666666666666,0.4,0.2857142857142857,0.2857142857142857,1.0,1,0.8,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.2,230000.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6328059950041632,0.5404109589041096,0.7726027397260274,0.6907534246575342,0.8632920110192838,0.16027397260273973,0.44315068493150683,0.989041095890411,0.9534246575342465,0.9428082191780822,0.2842465753424658,0.4914383561643836,0.2934931506849315,0.47226027397260273,0.7147260273972603,0.313013698630137,0.5592465753424658,0.4777397260273973,0.6554794520547945,0.6955479452054795,0.752356780275562,0.5907534246575342,0.6551369863013699,0.7602739726027398,0.936986301369863,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.8232876712328767,0.5448630136986301
24,0.75,0.5,0.7,0.6,0.6,0.8333333333333334,0.6666666666666666,0.4,1.0,0.2857142857142857,0.6,1,0.6,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,129900.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10407993338884262,0.07226027397260273,0.5308219178082192,0.3523972602739726,0.296831955922865,0.8198630136986301,0.44315068493150683,0.23184931506849316,0.5462328767123288,0.4712328767123288,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.6955479452054795,0.4372733865119652,0.5907534246575342,0.7195205479452055,0.5900684931506849,0.8575342465753425,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.4712328767123288,0.32808219178082193
25,0.0625,0.5,0.8,0.6,0.8,0.6666666666666666,0.6666666666666666,0.6,0.5714285714285714,0.8571428571428571,1.0,1,0.8,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.2,154000.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.3226027397260274,0.4352739726027397,0.6671232876712329,0.296831955922865,0.38493150684931504,0.9808219178082191,0.2356164383561644,0.5739726027397261,0.4712328767123288,0.2842465753424658,0.4914383561643836,0.788013698630137,0.47226027397260273,0.22910958904109588,0.313013698630137,0.5592465753424658,0.4777397260273973,0.40513698630136985,0.6955479452054795,0.3426395939086294,0.1821917808219178,0.14726027397260275,0.9753424657534246,0.8143835616438356,0.4291095890410959,0.49212328767123287,0.4606164383561644,0.49794520547945204,0.48253424657534244,0.3147260273972603,0.9404109589041096
